id,seed,forcedness,compression_score,stagnation,efficiency,auto_move_flag
16011068,o#cE#YNM#XqOl#VwIzR#dWpZsH#QyxPbLn#UTrjBgDKhGafvkumAetiJSFC,134.000000,1813.000000,55.000000,0.576087,1
16011069,E#Lc#THs#BJtY#mWOSF#XyvIeN#hbgqRuK#MViAazUQnpkCxDoZGPlfwjrd,124.000000,2417.000000,71.000000,0.472727,1
16011070,U#Ic#AHO#nyqC#uLpMa#gsWvXk#DEBTfYw#lrNbdVzSetJiZxQPFKhGRomj,146.000000,1721.000000,42.000000,0.725806,1
16011071,j#Fm#knR#IKYU#ZTewq#rSHMNB#yJVcgPG#fszbuoLOQdxlCvtaDpEiXWAh,175.500000,3001.000000,47.000000,0.584158,1
16011057,v#lC#PFi#kWzU#tpmDx#YrhqyE#QagZdBA#OIVjnMTuXeRHKoGbScsfLJwN,143.500000,4663.000000,66.000000,0.504673,1
16011064,L#ma#UFd#YhrO#oVDvX#ZfQgIB#wKWlCpz#RiNTjqcexyGtbSAsknHPJMEu,106.500000,1215.000000,58.000000,0.540230,1
16011056,V#gm#RXx#SsFd#cCyaJ#ijGbwl#AKvPrWn#YZeNuzfkMpHDThtLEQqoUOBI,124.500000,1701.000000,50.000000,0.583333,1
16011047,K#Bq#kum#OgCx#eIbwt#VdHpYj#RJnrfSL#FaTPMNWADlXZzEyoshivGcUQ,118.500000,1723.000000,60.000000,0.593750,1
16011054,y#vP#DUr#MRbC#BVlNL#ufTxQn#zKWZkGc#aiqHmESoYFIhdewJgpAstjOX,169.000000,3411.000000,49.000000,0.569307,1
16011073,R#Bd#AFe#CTpz#nyrNt#OxPVKD#omsXqEY#IhLSJQUHcMWfZjuawkGiblgv,121.500000,2234.000000,77.000000,0.438053,1
16011038,h#De#gry#QXlO#JicjC#YHATfZ#xmIBuMv#LwtGUNzdsaoWSKpRFEbnkPVq,152.500000,3834.000000,48.000000,0.590426,1
16011039,u#Qs#LAe#qopG#xnEMr#vcBOyJ#CWiXzTV#IDYHblKfSNgRhFawZPjmUtdk,121.500000,2100.000000,62.000000,0.516667,1
16011040,H#of#SVm#Yiph#taCey#gGvzwn#sRjcOJE#DqbuXBPTIlNdrFWUMkQZxLAK,148.500000,1550.000000,55.000000,0.570707,1
16011041,z#Qg#vlJ#BRPm#GfLXc#jFdTus#DAVekYn#txHqNpZoSUbMICyKOWrEhwia,150.500000,3662.000000,52.000000,0.570000,1
16011042,r#sj#iCp#RLJU#gtcPf#mhvMBK#DHyElZd#abwAeTxQnuFkWOXNSqozVYGI,108.500000,1366.000000,40.000000,0.689024,1
16011043,K#ej#hdE#lSJp#TrMwu#zPnbaf#QxIcsXZ#DBFmiNkvOyCHgRVqLWoGYtAU,153.500000,1910.000000,58.000000,0.550505,1
16011055,k#lA#jgo#aMnR#UIexQ#BfHLqz#NTdmrcv#JhPDtYCGbOEpwXVsuKSZWFyi,145.500000,3828.000000,62.000000,0.494318,1
16011044,P#KR#XaJ#omHs#vyzNi#VdqhQc#FEGZgtT#pxMluDrSwIWCkLYfUjneBbOA,120.500000,1535.000000,41.000000,0.689024,1
16011046,x#en#ziA#HpDC#tWSQF#KqsBNw#yhocdbI#XUMVgvrmTajZfEPJkuYlGLRO,113.500000,3006.000000,58.000000,0.614130,1
16011048,N#EM#Ber#SvWb#fRtFC#IZmiaw#XhKjOUk#nJopxzGuHQLTgysdVclDqPAY,168.000000,4753.000000,47.000000,0.574257,1
16011049,W#Di#ZcN#dfMa#VTmeY#UKjhpF#AzHGwOo#RExgJrCQqBkLtXlbSunPyvIs,134.500000,1564.000000,46.000000,0.619565,1
16011050,z#KB#beI#UJAl#gLfyR#xTrCNt#mknQoHD#svXOhpidYuMcwZFPaEjSqWVG,124.000000,1485.000000,52.000000,0.629213,1
16011051,o#as#GHe#RmwN#buAxr#TFkVcd#ifnWUqO#ptzILMQZJYvKPXCDBlShjgyE,102.500000,2211.000000,45.000000,0.631579,1
16011052,s#Cq#MtK#JSbr#LijTd#whAuUP#GFDVyYN#alpkXmzZOgHfEevRoxnIQcWB,101.000000,2556.000000,41.000000,0.818681,1
16011053,W#ev#LzX#YKQT#txdNJ#nrByHC#bpRkPDa#uoSUmqjEAFhwiOcGfVgMIlZs,120.500000,1798.000000,59.000000,0.644144,1
16011045,B#jJ#qCd#QsZH#DkIyg#VpXavA#SoKhGmN#FzWtxcirREMfYeOnLlPbuUTw,115.000000,1609.000000,52.000000,0.555556,1
16011074,Q#yC#Gim#tjqE#YZJux#KBnADV#WsRgTwz#kXPvlSNeUcHLrMfhapIbOdFo,171.500000,1035.000000,50.000000,0.606796,1
16011113,l#sg#JIa#vFDh#rTyoZ#zfGkHV#LxBtjNe#dUmCwMubWnXqAQiEROSKYPcp,161.000000,3101.000000,50.000000,0.578704,1
16011076,C#TD#ugd#wOsa#QUqtK#VkyRXH#JzNipjn#MLeYPZShvGlbBorFImfcExAW,136.500000,2354.000000,48.000000,0.587912,1
16011097,Q#FP#xlA#Ccma#utONn#vkJheg#EiKXbrW#UMqsRVDowTYdHIyfLpzBjZSG,156.500000,2473.000000,52.000000,0.631313,1
16011098,X#rv#Rca#jTHY#IAytL#uhgdVl#EipqPNo#CJOwmDznekUsWBxZFQSMfGKb,57.500000,71.000000,52.000000,0.587629,0
16011099,Z#Gu#xki#ljMU#QPqyt#VsgDXn#hdwomON#fezCYFBrLWvJEaTRKbAHIcpS,132.000000,1223.000000,58.000000,0.571429,1
16011100,D#LC#qxn#gJtS#GpWPM#sifQhv#HAXEOcN#oUuzTjYZwyrRdVaIBbKmlFek,155.000000,1424.000000,50.000000,0.626316,1
16011101,f#Pg#MVq#ZLle#odAxn#REBiIU#cFrTSba#mOtpvCYNJQzwsjGHKWuyhXDk,122.000000,2991.000000,69.000000,0.500000,1
16011102,G#dk#TxS#LIbU#XsnKc#ylOVBE#HgQwaDC#PFhzWJZNjpvRqroYiMeufAtm,137.500000,2536.000000,55.000000,0.574468,1
16011103,G#nk#HVA#QScd#ZoMJN#DKhRLt#FvOYsIf#qxgEPyzWleuBTCmrwbiUpXja,132.500000,2638.000000,53.000000,0.622449,1
16011096,F#Ab#ycD#eWpJ#fPEtq#UuMXSK#NCvzkha#InYBGxwojHsdTROmLZgrQliV,119.500000,3407.000000,62.000000,0.535000,1
16011104,D#OE#IuF#JLMg#KXPZR#AylSts#cpavqeT#WCQrBbYVidnjmhwxHkzfoUGN,130.500000,1535.000000,51.000000,0.586022,1
16011106,x#aT#kmZ#bSDy#uzfiE#PrtwWH#QqFlVXn#McKIdoURgpevOBsGhNjJACLY,113.000000,1684.000000,58.000000,0.500000,1
16011107,a#Hn#fVE#dxtJ#zCcuk#QZPrby#wTgIUNm#slFASYvRKXoipqOGeMBjLWhD,128.000000,1464.000000,42.000000,0.626506,1
16011108,B#tn#fqz#ZWbJ#URHpd#vwGeLP#SiNoMCT#sEulgIxymODAcYKkaVrFhXQj,137.500000,1426.000000,61.000000,0.519608,1
16011109,Z#nL#qpo#YsrM#cWKba#EFSUHI#OdCQPuD#NVykAXwfgRBzTeGlxhvJimjt,118.000000,1833.000000,58.000000,0.546512,1
16011110,M#XR#Kbn#BkJQ#atPof#ArhUND#OWlgiLv#qYTsduHFpweSVImEZjzyGxCc,150.000000,4371.000000,64.000000,0.500000,1
16011111,Y#xz#QBS#aORF#cWbhT#UgMZVp#JsiKtHD#rlACwXNomEdLukqIjPfnyeGv,170.500000,4950.000000,56.000000,0.509804,1
16011112,G#ak#YHh#XvLr#TpImd#tlqAsO#UzRJunw#ZceMbVDfjCFEBogyWxKSPQiN,118.000000,3161.000000,52.000000,0.635417,1
16011105,V#LN#KsH#OayM#mRnhE#FGkIvf#eTcdWol#UirYzugAJtCjBXxZPQDbqwpS,152.500000,2333.000000,43.000000,0.617978,1
16011075,g#UC#aTB#WAKy#hlpcX#JqMsSH#OkIZtvf#neQxmFDiPruYjEzLdVGNowRb,113.000000,2556.000000,40.000000,0.648649,1
16011095,D#yI#KcG#kSlA#rwOQE#hWvHNp#jXfgJzU#FMuTeBZaxmLbPVnRsiqtYdoC,143.500000,3662.000000,49.000000,0.596939,1
16011093,y#SJ#DZV#xLwO#Toraq#MsHBlA#vQXeNgU#kjifnhPcRGFmubpKzIWtdCYE,111.500000,1444.000000,54.000000,0.641176,1
16011077,A#Ik#OGz#NUqb#HaBvC#FQejml#fcKXsuo#MWLEiRTpJPrDgnhYVydZSwxt,139.000000,3828.000000,62.000000,0.477778,1
16011078,C#ft#FhP#AwlR#QEkeH#siNbzn#cOVXBao#qrSWxKMpDuJZYIvUdjLgmGTy,170.000000,1594.000000,62.000000,0.538462,1
16011079,N#HM#EgS#ZAUs#xQtGj#XcdYDf#mWRJbpl#qOukaLvVCoiezKPTByFhnrwI,124.000000,3406.000000,56.000000,0.548913,1
16011080,a#LN#cJV#ZqMd#KGYwE#DSFrpk#WRCsexP#AhuIzftnQUmbjvBTXoygHOli,102.000000,1409.000000,49.000000,0.585366,1
16011081,q#pE#jzQ#VKmk#ewdTS#yRNYlA#urtnsLc#bHOJgCfMhFGaxUWvZoXIBPiD,114.000000,1891.000000,36.000000,0.669231,1
16011082,z#Hx#Tsn#hyeu#iLMIf#XlkPBo#wCqFSRg#cNQKjbZVODJrGamdvAWEpYtU,119.500000,2783.000000,49.000000,0.775000,1
16011083,a#ZL#vND#jiPk#tYBCg#lsxUmE#GzWhSTJ#HMRcKbQnwVFeopqOfIrAyuXd,122.000000,2865.000000,49.000000,0.610526,1
16011094,t#Ik#yva#EpcB#wUKQP#ZduoGF#STeDJHn#VOribxjAYLWNqMgXfzCRmhsl,124.000000,4466.000000,64.000000,0.540816,1
16011084,p#jb#PNS#xUed#VREWc#wqhBFD#MHzmZIn#gsXKuAYGvOlikfJyLrQTotCa,107.500000,3082.000000,54.000000,0.580645,1
16011086,G#rO#KiV#QHbs#jvWpA#kXxSqa#lZJIguz#yMdtUBDLfTFYhNCPnomcEwRe,130.000000,2031.000000,33.000000,0.675325,1
16011087,d#mc#GXi#fjvT#bwxaD#gukpPe#hVMtHRz#nJIYAZUKBqOFWCrNSsLlQoyE,172.000000,4189.000000,41.000000,0.604167,1
16011088,C#jc#nXb#POVv#lYNaJ#TGhUqM#kRfoEsI#DLBuZdyxKgtFiSWrzQmeApwH,111.500000,2716.000000,43.000000,0.656627,1
16011089,T#FW#Jkj#fnzv#tAhmU#EDMaQw#LigZOqu#CNRyrcBXpbGsxPHSodKIYelV,171.500000,5565.000000,61.000000,0.500000,1
16011090,Y#PE#dqu#pIVQ#wXOcJ#HFaNSh#mLziBZT#CtxjbGngvloAUryRkeWKMDfs,204.000000,5253.000000,43.000000,0.606796,1
16011091,U#sp#ieY#nVIH#PvGJM#odkyDF#rmchTqb#XtwNOjQafZExBRKALlCguWzS,141.000000,2647.000000,60.000000,0.494792,1
16011092,a#Aq#KIL#yXNw#EtHgC#MSozsd#vhJnmjV#QBeDTkxiZbWPrOfpYcGFRulU,153.000000,2755.000000,51.000000,0.557895,1
16011085,N#Qw#ZdS#tEhe#rkjHD#piBLsx#RVTnzoM#OaIGCPFWyKcfUYAglXqvmJub,141.500000,1774.000000,51.000000,0.557292,1
16011037,j#Vz#yYl#IRgp#eanJQ#mbxsDv#cAdHiNr#wZqKOotUWkBShECMLXPTuGFf,139.000000,2136.000000,63.000000,0.515957,1
16010958,o#Ic#Sxv#Nzfg#PGkLX#RqCwEB#ujUneJa#rOdDFmbisWVhlTHAytMYQKpZ,123.000000,1789.000000,48.000000,0.625000,1
16011035,z#yB#ZNR#MtAs#hvCbS#uDJwEn#PcekLGV#IxWUXjqKdTQlpmOgFYHfario,116.000000,1888.000000,68.000000,0.590476,1
16010978,D#Ge#KSm#BoWj#qpQXE#PtTuvC#xcnJwyN#IHMbAkzOVsfgrhZlRadiLUFY,101.000000,2148.000000,44.000000,0.623188,1
16010979,d#gr#hCV#GpQj#kEqeA#uMfDNx#UWbZiRL#TIlYvtKHsmScJoazyPBFnOwX,95.000000,1154.000000,57.000000,0.597345,0
16010980,u#eR#kAL#wQrU#BOszn#KXMGop#vHqENmt#FxdayCJIYjWchTSDibfPgVZl,130.000000,1632.000000,52.000000,0.620690,1
16010981,n#Fk#ilS#DIeH#CTthE#BJwLUP#qcjpxQa#rOoyzKVXRWbGAgufmNdsMvZY,163.000000,2453.000000,61.000000,0.514423,1
16010982,w#mt#gnr#EUhs#JYCoQ#KPMuZf#ibFORVB#qSHNzjDXlGWAxdcyTavkpIeL,160.000000,2377.000000,59.000000,0.530303,1
16010983,r#nq#mGC#MVkz#SBPfl#WixabK#FwyQNAE#tcRjeZTJouIYspdvDOXUHgLh,149.500000,3745.000000,52.000000,0.600000,1
16010984,I#lX#Zzv#PjaJ#Qtpmx#BfkogA#hbWRHqy#GCViwdNcOSnLDMEsFKUTYreu,106.000000,1344.000000,54.000000,0.545455,1
16010977,L#qe#hJW#XSAk#DOPrn#pHKtZw#zRbEYau#CjgmixclTUGdMNvoFsfByIQV,113.000000,1381.000000,44.000000,0.628378,1
16010985,W#zZ#JkK#fvYX#jSAGx#EdrOPc#CsLTnIy#ViUFumBeaRtQlhwNgpqoMDbH,119.000000,1583.000000,49.000000,0.597701,1
16010987,U#nc#eEy#MKaZ#roVjX#FGkwNQ#IHisJCY#uSlPfWbvmRxtDzdLOhgpqTBA,116.500000,1732.000000,39.000000,0.688312,1
16010988,y#hc#UKS#IqxT#RpHZu#EBeXWr#YdQmjCn#svlDPAVtJkwzMNLgGFaifboO,151.000000,2063.000000,51.000000,0.528409,1
16010989,Z#Yq#QRS#uKyi#PtgLA#UoabOF#HrBpzmG#WhcCVsjnfJvwkxNdeXDIETlM,114.000000,2701.000000,43.000000,0.662162,1
16010990,c#HF#jOt#ZWCa#iMLef#wpNyvU#SVusmKI#JoBxdQERXqzghDPkrYnlAGTb,160.500000,1615.000000,52.000000,0.616822,1
16010991,v#bn#cex#HBsM#Uzywg#RSJDkQ#ZtFhpXa#oEKWVfPdujiqAlImTYLrGCON,116.500000,1501.000000,43.000000,0.633333,1
16010992,f#Yn#uCD#gTNx#zMGmQ#FUJaAv#ikqBRZh#ecPWrbKXyVdLHSwjEptOIlso,140.000000,2101.000000,44.000000,0.608434,1
16010993,M#LF#ZxA#Dlsn#SUHQd#bWproV#YwqgfCT#eGkNyKzvOtmjuXiJPhREcaIB,120.500000,2656.000000,61.000000,0.516667,1
16010986,K#SZ#NCT#rPpf#UynYL#VjqsuI#dDxzEQJ#gaGtAXkFOWcbHheliwBMovmR,143.000000,1817.000000,48.000000,0.676768,1
16010994,Z#UI#TSa#LgHf#nJRNE#blmAro#CvGdPXt#zBypDKYshMkFueqciOwQWxVj,128.500000,1807.000000,52.000000,0.565934,1
16010976,z#ZB#PQR#qAXL#COrNT#MFuSfm#xoadHvs#DpwVnjKgYWhbticGkJUlIyeE,112.500000,1947.000000,56.000000,0.708333,1
16010974,o#IY#tsP#Amgn#XMkEC#cwxfOJ#KiTvluH#SVjyLaUWbzeQdGRqpFrNBZDh,109.500000,1188.000000,34.000000,0.727848,1
16011114,S#Nq#YLj#aBkl#rUzfn#eEugMR#bGtWAwZ#PhpxoycOTKXiCvmFsDVIdQJH,146.500000,2283.000000,61.000000,0.494792,1
16010959,w#Nh#OZi#aQkK#lqDeL#UtHMTn#dEzWsup#AVjrGgcFSIBXyvYRoxbfPmCJ,128.000000,1372.000000,48.000000,0.562500,1
16010960,H#Yn#TfQ#KvGi#mAEow#ULzeuN#dtWFPbs#hSkIlqXyacBxZRgJOrjCpMVD,89.500000,1177.000000,27.000000,0.827273,1
16010961,s#IS#kbu#OKcg#xypMz#eFnlYd#EGRhXtC#mJwUZjvoHLqNQfVBAiWTDraP,139.500000,1779.000000,57.000000,0.575269,1
16010962,M#BT#hQY#GFIv#upafC#zEPOwt#eRJWbsr#XdogViKySLUNkAZcqlHnjmDx,133.500000,2367.000000,51.000000,0.627660,1
16010963,f#Nx#rGa#mtSv#CHFET#hKJuwZ#lMdYVkA#QbzOioLyBXDIcRPUsgjqpneW,162.500000,3285.000000,51.000000,0.571429,1
16010964,t#uJ#gcV#lOZk#wiDSL#nPfRbY#adGxqHN#EXWIUAezBQjmoprhFsKCTvMy,128.500000,1525.000000,46.000000,0.633333,1
16010975,l#OP#ZJh#YtsH#uRQrz#pIGNbd#oMBSCLj#VEgTkxmyDcvXfqwneUiAWaFK,135.500000,2511.000000,55.000000,0.538043,1
16010965,D#lP#Zkn#JNSq#geKRH#zfjBhT#MIQbOmC#UauxyXcirsLEYAFGpoVWdvwt,115.500000,1439.000000,54.000000,0.619565,1
16010967,i#Dt#KRP#qGNM#zsoVJ#LTmjbc#XSUCQZa#WYFBfAOkydxngvuHrEhwpIle,110.000000,884.000000,34.000000,0.713333,1
16010968,Z#OK#irg#PDCk#jMdAF#weJhLt#XBcGsER#xHaUNnTQYobIvSVzymlWpqfu,124.500000,3741.000000,59.000000,0.522222,1
16010969,u#DZ#MPy#KcRI#NVdYw#zLxnfB#sWGaprt#UCqOAJFQbXEHmvljieoghSTk,140.000000,1815.000000,47.000000,0.627907,1
16010970,O#Lk#oYU#aEsj#AlBVp#cwXNGJ#RqhibKr#gTQdeCfFuSWIPHnZvtyxDzMm,177.500000,3075.000000,67.000000,0.509091,1
16010971,o#tD#xhA#ZgGu#OiwQW#rSydER#vpPBMjl#NUXmFqCfJzVKIbnaTeLYcksH,121.000000,1292.000000,50.000000,0.637931,1
16010972,s#ep#WMD#ULnz#dfhOQ#CrIowV#qBxkbZH#uPRKGEiTlXtgvYcNSFAajmyJ,129.000000,3576.000000,64.000000,0.489247,1
16010973,o#Mi#htR#Frmy#bCeYG#scfDzd#gKaZXAq#nkNOjEWUuQTVvJSIHLlBpxPw,118.000000,3403.000000,57.000000,0.630000,1
16010966,m#vr#bRu#MwUI#CKJAa#ckSFWV#YOgpoZt#DxznPEGHQjhXqefsyNidBTLl,91.500000,2284.000000,45.000000,0.641892,1
16010995,q#kg#rwA#PWyN#DxnXF#MpYOzG#VujvQah#LKJtebfsTmdZoElURSIcBHiC,136.500000,1372.000000,40.000000,0.769663,1
16010996,F#kR#hsY#nTJZ#EBoux#twIviH#XUQzgya#rcfdCOqNGjLeSlVKDpbMPWmA,117.500000,2485.000000,37.000000,0.693750,1
16010997,R#YO#kSy#NGuM#fVFKQ#eaowni#ltUbPCp#AvmEWBxZdjXLHIqsczJTghrD,151.000000,4371.000000,59.000000,0.541667,1
16011019,K#Ju#GDC#tpor#yxfqg#PiAhdj#TOmHMsZ#FnUBecXSRQlwvkLWVEbazNIY,112.500000,988.000000,38.000000,0.740506,1
16011020,P#yh#dvI#pbcs#tRxeN#kUXQLl#zVWmnSa#qfYFBAMGHgoKZiuDTOwrJCEj,159.000000,2281.000000,55.000000,0.535714,1
16011021,T#nj#qEi#JwAN#sXeOH#DdGWzR#BpoaChf#tFULyvuPZKbVMrIYQSlcgxkm,78.500000,174.000000,52.000000,0.672897,0
16011022,a#Um#VLY#fpXG#zNMrD#tQvABj#ghuedql#TnHEkPoKWxOFbZcRwJyiICSs,102.000000,1443.000000,53.000000,0.607595,1
16011023,R#GH#TuU#dVyE#rNDoi#jSLzps#MIqcYAw#tXnmbkaJCQvPBKlegWfhOxFZ,90.000000,475.000000,53.000000,0.640777,0
16011024,d#Dt#cjO#FuZH#hspSq#bGyTKL#roJeQlR#CzIWaPmYvVwkxfEiMUBNnAgX,157.000000,2603.000000,58.000000,0.505263,1
16011025,P#iL#yFp#QuKb#HnzJN#dtIxYM#UeVjTRm#AvclgrwOXsGhkEZSqaoWBfCD,150.000000,3741.000000,46.000000,0.563218,1
16011018,H#ma#FTI#lsyK#QGJxh#dRfDUC#kvbtpWV#NZLPjYwzeEMcOoBAguniXrSq,98.000000,1978.000000,45.000000,0.625000,1
16011026,X#om#UZQ#OvHx#GjyWg#zFtRsC#TSAeIlM#dNKhbuEkJpfwPLqnaDircBYV,112.500000,1305.000000,41.000000,0.644737,1
16011028,D#Ai#eLg#ymYS#UxMdE#avhJOk#broFcRH#VQXuZNqKptGznwPjsTICWfBl,166.500000,1912.000000,67.000000,0.467890,1
16011029,V#Ws#aGq#bHkJ#KplvS#ETQChr#jFAfYuP#xBXdDctRyziLwZngMOmNeoIU,177.500000,5995.000000,71.000000,0.490991,1
16011030,E#Uj#lnX#SqmI#thPCd#xMprGR#eBKHkuc#zQAWwoayvVYgfFOiTsNbDZLJ,110.500000,2775.000000,51.000000,0.619048,1
16011031,C#WY#yJQ#cXxI#FhDpz#AHqOmZ#gevuwPd#RrfLTVUstNoiMkbljnSKaEBG,150.000000,3790.000000,59.000000,0.518692,1
16011032,y#Zb#uEt#PNLn#qmhAa#osIWHQ#kSTDMzv#OVGFcedRiCjKgprwxYUfJlXB,92.000000,107.000000,45.000000,0.633663,0
16011033,r#FT#awW#kCun#ziqDL#eIXEPf#SNymMvd#xVKlgjBUJtGsORZhpboAYQHc,159.000000,1294.000000,44.000000,0.595506,1
16011034,K#MY#dZn#yImw#zoJvj#EGxDBg#WiqLUpR#ausrckhSTbAFPleQNVtOHXCf,121.000000,1224.000000,38.000000,0.637500,1
16011027,i#Rf#Tdy#ehGu#gEqks#XCjpYm#FJvQObB#wMtlZnLVzNIaxUADrSPWHoKc,132.000000,4465.000000,62.000000,0.510526,1
16011017,J#yD#svZ#maSI#MwufV#xUQAkP#gWKHbEz#BqCYXnTpdLeliRjFrNGohtcO,147.500000,2311.000000,47.000000,0.597701,1
16011016,Z#kL#PON#RilM#Xpygn#crDqwe#AaBUbsC#ItGjQzJoWTdSYHEfuhvFxmVK,117.500000,1896.000000,67.000000,0.526882,1
16011015,r#Tk#qJB#sxLf#lpSDw#CoNjWV#dUncmMt#ivzghAEQPeXKaZRYFGubyOIH,132.000000,3756.000000,68.000000,0.468421,1
16010998,S#Pn#kCD#sfEv#lKTMc#uZWJVa#mrjOtAN#IidUeghqbxHozwRGFLXByYpQ,125.000000,1270.000000,47.000000,0.632184,1
16010999,i#VQ#TRX#PHoc#mMSKz#lduBex#rfyktYW#AwjIhsbpFnCGvUOLZqNaEJDg,131.000000,2249.000000,53.000000,0.568966,1
16011000,C#xV#eGq#PYDf#XvyMB#WTjAdH#LipmEKb#RNwrFQsOlghoZJUSnuaktIzc,189.500000,3116.000000,61.000000,0.500000,1
16011001,I#Gi#WNw#gxek#hdMfZ#UVBQHD#vTFjsPC#mLqKzcSbtolypYnarEXOJARu,176.000000,2746.000000,52.000000,0.575472,1
16011002,S#Df#FQu#zlAn#PwKUh#jpOMXi#qeVcYNC#GdxHygbTvBsJatkrmEILRoZW,144.000000,1619.000000,61.000000,0.725000,0
16011003,X#dn#eKc#vyYV#gkuxB#oCrpwJ#QAWZDMI#PULOFlRGNfsabmihTSEqjtzH,152.500000,1786.000000,65.000000,0.522727,1
16011004,E#Iu#baz#rsOA#Dvfyq#htigld#cSLeBwN#MPXGFJWkpYTZQojKxURHmCnV,134.500000,1298.000000,56.000000,0.564516,1
16011005,A#Wq#PwK#gVGj#hFesT#tnCzkp#yabYOZQ#BdIlmExiMSRNvDUXoufJHLcr,152.500000,2134.000000,73.000000,0.478448,1
16011006,i#Ua#ImM#dkDo#RlGEJ#jXHuAf#bqWFwNe#ZCtLpQsOhYnKzxgycvBVTSrP,161.500000,3063.000000,64.000000,0.516667,1
16011007,m#Cp#Fuc#GVXv#brlyi#SZsLUa#EtKBgwH#MedRDxnzJNPhqYokIfWOAjTQ,166.500000,3511.000000,59.000000,0.532110,1
16011008,X#sJ#hHQ#gSTm#wObup#yYUjie#ZRrBCMa#qkLVItKNFAxPfzDdonWlcGvE,132.000000,1650.000000,47.000000,0.619318,1
16011009,i#PB#aNn#ErGd#UMqjg#XsyTub#FIYhQzH#WSptmwClovVfxZecDAKkJRLO,112.000000,1620.000000,53.000000,0.586957,1
16011010,v#OI#qjE#uLQG#tmkHM#VbRaWs#onlpXUS#cxrDBzeyAFPNZdgYTJKhwifC,145.500000,1669.000000,47.000000,0.631579,1
16011011,z#xl#hNj#yQPt#BAiRk#qeUgur#bndYMED#pFvmwWIHTLKaOZXcSCofsGJV,129.000000,2826.000000,63.000000,0.534653,1
16011012,z#ZD#YPm#wHGU#RTdsK#MnAVCl#hocStvj#pIxqkXyLQiubOfFJrBegNaEW,97.500000,940.000000,33.000000,0.746479,1
16011013,m#vt#bes#ZBxk#NFrcD#QYWyfn#GpSOMdT#JIXwjzEKULHVPouiCagAqhlR,122.000000,2854.000000,54.000000,0.523256,1
16011014,b#lf#VCt#nNDu#JidFx#qeIOvm#GyjSWrT#pRzMwEBXUcZYLkHhsAKoPQga,154.500000,2241.000000,62.000000,0.550926,1
16011036,j#pM#XPi#yILH#TCozr#WZDmAg#ElueUks#qcbwBSQxGdJaKNFhtnvORVfY,122.500000,1245.000000,44.000000,0.625000,1
16011115,R#sA#pDV#lJNj#WQSaL#xuPkiq#IgTzZeM#XBwYGCfOhHyFrtbKnEmocdvU,126.500000,2006.000000,55.000000,0.596939,1
16011195,f#eL#bti#AWGo#rdwyJ#ISTVnF#XKZpxQg#shPzauHBjlCqMkDOENYRvcUm,158.500000,4657.000000,60.000000,0.510000,1
16011117,H#np#QaE#gWhJ#quPVK#zfGkyY#RDUOBwX#tCmFbrSNxAsMTvjdlZoiIecL,133.000000,1890.000000,47.000000,0.629870,1
16011219,u#Xy#Doi#UYeW#nGPNw#tzJbAm#pOQIEkf#aHsVdlZShgvRFxLrjCqTKcBM,140.500000,1368.000000,43.000000,0.693069,1
16011220,M#Hg#FBf#SWhr#Cipon#bdzZPm#NGOeUTA#qvKasuLxEXRkjlQJVcItDYyw,132.500000,1041.000000,59.000000,0.623853,1
16011221,i#AP#TjY#zbDQ#KxXrn#ZtNCau#HmJesEU#SOBfIlkLcRWModqFwyvhGgpV,55.500000,528.000000,12.000000,1.236842,1
16011222,B#Dc#zVH#gXRZ#YFoPO#kMwbLJ#fjdCxes#tvmWQqSuKipUlnThAEayIGNr,169.000000,2734.000000,62.000000,0.523585,1
16011223,y#Ke#DZW#uUwM#GBJHp#CkOILs#rRzqhXn#QVgFPNmcfoxEjaAvTYtSidlb,99.500000,2850.000000,51.000000,0.566265,1
16011224,q#Hd#DrF#WepY#LwPSG#jNXCoz#tRQiaIA#MfOBkEJvlUxgVKcuhbZynTsm,114.500000,1892.000000,35.000000,0.821918,1
16011225,j#Sy#pIQ#Hnbu#XcTdv#sDkPBZ#qMieVOg#ArKUGtWERzClYJFofwahxNLm,121.500000,1263.000000,53.000000,0.554945,1
16011218,H#aA#dJL#RCWD#ufYqB#UZKoMQ#bEmskNz#vjTVyFtxcGghniOSwpPreIlX,120.500000,1541.000000,44.000000,0.594937,1
16011226,x#Ks#WVe#RNcF#rdPUq#tjAHGl#ovkMDXn#LgQBzChYJOawibSfmEpIZTyu,114.000000,3160.000000,54.000000,0.574713,1
16011228,L#JQ#AXn#pRGF#PvbOC#KsuWIM#BTtZilw#xDUrSdNzkyghEHemcfVYaqoj,151.500000,3184.000000,53.000000,0.561856,1
16011229,o#yg#DEi#eKJU#IYkfd#LCmbrF#pNqSMTH#AvhwcRtlujWXzPasBxQGOZnV,121.500000,1715.000000,65.000000,0.484848,1
16011230,T#gG#hos#kDzP#MZCdW#LIefVF#KXEmRub#xiqAaOjlStUNwnpvyBQrHcJY,127.000000,1203.000000,37.000000,0.632911,1
16011231,C#im#hnS#LKAe#cqpvV#dsgDzY#aPHBfEt#XkwOlyUuGQjWxNJFTMZoIRbr,160.500000,3376.000000,59.000000,0.586735,1
16011232,Q#KX#mCf#aIWP#qelkR#yLFOEA#onthrNB#cVxgDGpiHbzYUvdMTsZwSuJj,115.000000,1709.000000,63.000000,0.549020,1
